


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	MQ/SPLE	NEW BAG	BREAK	LOG	
28/09/2022	11:04:27	1664334267.519279960	45.0	Blank	Blank	7.8650E-1	9.4130E+3	1.8000E+1	5.1000E-1	2.6700E+1	1.2100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:28	1664334268.519337180	46.0	Blank	Blank	9.1745E-1	9.3950E+3	1.8000E+1	5.1000E-1	2.6700E+1	1.2400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:29	1664334269.519394400	47.0	Blank	Blank	9.1440E-1	9.3770E+3	1.8000E+1	5.1000E-1	2.6700E+1	9.8000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:30	1664334270.519451620	48.0	Blank	Blank	8.0120E-1	9.3600E+3	1.7000E+1	5.1000E-1	2.6700E+1	1.1100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:31	1664334271.519508840	49.0	Blank	Blank	9.7060E-1	9.3420E+3	1.8000E+1	5.1000E-1	2.6700E+1	1.0600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:32	1664334272.519566060	50.0	Blank	Blank	1.0294E+0	9.3240E+3	1.8000E+1	5.1000E-1	2.6700E+1	1.1600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:33	1664334273.519623280	51.0	Blank	Blank	9.1045E-1	9.3060E+3	1.8000E+1	5.0000E-1	2.6700E+1	1.0100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:34	1664334274.519680500	52.0	Blank	Blank	7.3005E-1	9.2880E+3	1.8000E+1	5.0000E-1	2.6700E+1	1.2000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:35	1664334275.519737720	53.0	Blank	Blank	9.5895E-1	9.2700E+3	1.8000E+1	5.0000E-1	2.6700E+1	9.6000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:36	1664334276.519794940	54.0	Blank	Blank	8.9270E-1	9.2520E+3	1.8000E+1	5.0000E-1	2.6700E+1	9.6000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
